SUID,tf,interaction,target,confidence_score
3359,MAF,negative_KC,ATXN1,-1.985876802
3360,MAF,negative_KC,B3GNT2,-1.864752825
3361,MAF,positive_KC,B4GALNT4,1.929927066
3362,MAF,positive_KC,B4GALT1,1.975753181
3363,MAF,negative_KC,BC016495,-1.73879054
3364,MAF,negative_KC,BATF,-1.705820993
3365,MAF,negative_KC,BATF3,-1.904911141
3366,MAF,negative_KC,BCL2A1B,-1.868494186
3367,MAF,negative_KC,BCL2A1D,-1.830370805
3368,MAF,negative_KC,BCL2L1,-1.93132623
3369,MAF,negative_KC,BEND4,-1.868638199
3370,MAF,negative_KC,BHLHE40,-1.957356852
3371,MAF,negative_KC,BIN1,-1.509208466
3372,MAF,negative_KC,BIRC2,-1.624967708
3373,MAF,negative_KC,BMI1,-1.745708565
3374,MAF,negative_KC,BTG2,-1.807686979
3375,MAF,negative_KC,CAPN2,-1.73163105
3376,MAF,negative_KC,CASP1,-1.912647587
3377,MAF,negative_KC,CASP3,-1.925854907
3378,MAF,negative_KC,CASP4,-1.828636846
3379,MAF,negative_KC,CAST,-1.657523062
3380,MAF,negative_KC,CBLB,-1.91715443
3381,MAF,negative_KC,CCL3,-1.677614504
3382,MAF,negative_KC,CCL4,-1.582258251
3383,MAF,negative_KC,CCND2,-1.970051803
3384,MAF,positive_KC,CCR5,1.842550405
3385,MAF,negative_KC,CCR6,-1.964541126
3386,MAF,negative_KC,CD200R1,-1.76642951
3387,MAF,negative_KC,CD226,-1.802443611
3388,MAF,negative_KC,CD274,-1.700065597
3389,MAF,negative_KC,CD3G,-1.858562429
3390,MAF,negative_KC,CD53,-1.77617295
3391,MAF,negative_KC,CD69,-1.920113627
3392,MAF,negative_KC,CD80,-1.60811612
3393,MAF,negative_KC,CD82,-1.950045033
3394,MAF,negative_KC,CD83,-1.918754787
3395,MAF,negative_KC,CD84,-1.53868464
3396,MAF,negative_KC,CD9,-1.572865576
3397,MAF,positive_KC,CDC42EP3,1.809276805
3398,MAF,negative_KC,CDKN1A,-1.823689177
3399,MAF,positive_KC,CDKN2C,1.7582068
3400,MAF,negative_KC,CDON,-1.703360948
3401,MAF,negative_KC,CDYL2,-1.916887555
3402,MAF,negative_KC,CELF2,-1.756621516
3403,MAF,negative_KC,CEP110,-1.573181385
3404,MAF,negative_KC,CEPT1,-1.506616139
3405,MAF,negative_KC,CFLAR,-1.962257099
3406,MAF,negative_KC,CHD9,-1.874763251
3407,MAF,negative_KC,CHMP5,-1.542352963
3408,MAF,negative_KC,CHST11,-1.601029762
3409,MAF,negative_KC,CHST2,-1.833002024
3410,MAF,negative_KC,CHSY1,-1.925441216
3411,MAF,negative_KC,CIAPIN1,-1.908885743
3412,MAF,negative_KC,CITED2,-1.861108022
3413,MAF,negative_KC,CMAH,-1.707247019
3414,MAF,negative_KC,CMAS,-1.592395331
3415,MAF,positive_KC,CMTM7,1.742344352
3416,MAF,negative_KC,CNOT7,-1.591072542
3417,MAF,negative_KC,COL5A3,-1.52452556
3418,MAF,negative_KC,CPM,-1.84189431
3419,MAF,negative_KC,CRBN,-1.600624012
3420,MAF,negative_KC,CREB1,-1.814841292
3421,MAF,positive_KC,CREM,1.866208115
3422,MAF,negative_KC,CSNK1G3,-1.833087968
3423,MAF,negative_KC,CST7,-1.682265242
3424,MAF,positive_KC,CTLA2B,1.675517154
3425,MAF,positive_KC,CTLA4,1.983463834
3426,MAF,positive_KC,CXCL10,1.938178899
3427,MAF,negative_KC,CXCR3,-1.665415895
3428,MAF,positive_KC,CXCR4,1.691401895
3429,MAF,negative_KC,CYCS,-1.65282132
3430,MAF,positive_KC,CYSLTR1,1.655191431
3431,MAF,negative_KC,CYTH3,-1.736386248
3432,MAF,negative_KC,D18ERTD653E,-1.934072541
3433,MAF,negative_KC,D930015E06RIK,-1.75139152
3434,MAF,negative_KC,DARS2,-1.862157137
3435,MAF,positive_KC,DDR1,1.865263436
3436,MAF,negative_KC,DDX11,-1.575669126
3437,MAF,negative_KC,DNMT3A,-1.791111575
3438,MAF,negative_KC,DOCK10,-1.977913826
3439,MAF,negative_KC,DOCK8,-1.740051906
3440,MAF,negative_KC,DPP4,-1.844491922
3441,MAF,negative_KC,DUSP14,-1.800535228
3442,MAF,negative_KC,DUSP2,-1.946497756
3443,MAF,negative_KC,EBI3,-1.93920143
3444,MAF,negative_KC,ECH1,-1.584698306
3445,MAF,negative_KC,EDEM1,-1.65394485
3446,MAF,negative_KC,EFEMP2,-1.680783972
3447,MAF,positive_KC,EGLN3,1.784202516
3448,MAF,negative_KC,EGR1,-1.884961814
3449,MAF,negative_KC,EGR2,-1.967908481
3450,MAF,negative_KC,EHD1,-1.956096402
3451,MAF,negative_KC,EHD3,-1.743055021
3452,MAF,negative_KC,EIF2C2,-1.934385057
3453,MAF,negative_KC,EMB,-1.9741833
3454,MAF,positive_KC,EMP1,1.90905997
3455,MAF,negative_KC,EMP3,-1.645521075
3456,MAF,negative_KC,ENO3,-1.93263008
3457,MAF,negative_KC,ERMP1,-1.718308793
3458,MAF,negative_KC,EXT1,-1.90542771
3459,MAF,negative_KC,EXTL3,-1.859726135
3460,MAF,negative_KC,FAM107B,-1.886724656
3461,MAF,negative_KC,FAM129A,-1.814494284
3462,MAF,negative_KC,FAM162A,-1.728492321
3463,MAF,positive_KC,FAM20A,1.872163971
3464,MAF,negative_KC,FAM38A,-1.653636169
3465,MAF,negative_KC,FAM48A,-1.748607086
3466,MAF,negative_KC,FAM71B,-1.731902253
3467,MAF,negative_KC,FAR1,-1.569484603
3468,MAF,negative_KC,FARP1,-1.605099192
3469,MAF,negative_KC,FAS,-1.938518277
3470,MAF,negative_KC,FCRL1,-1.697944293
3471,MAF,positive_KC,FEZ2,1.762766371
3472,MAF,negative_KC,FGD3,-1.837172916
3473,MAF,negative_KC,FHL2,-1.78185397
3474,MAF,negative_KC,FILIP1L,-1.954933732
3475,MAF,negative_KC,FLNB,-1.882420151
3476,MAF,negative_KC,FNBP1,-1.941338142
3477,MAF,negative_KC,FOXP4,-1.504321821
3478,MAF,negative_KC,FRMD4B,-1.903875625
3479,MAF,positive_KC,FUT7,1.851640489
3480,MAF,negative_KC,FYN,-1.91258792
3481,MAF,negative_KC,GABARAP,-1.528095923
3482,MAF,negative_KC,GADD45G,-1.875091211
3483,MAF,positive_KC,GADD45GIP1,1.723639311
3484,MAF,negative_KC,GALM,-1.917412245
3485,MAF,positive_KC,GALNT12,1.507298016
3486,MAF,negative_KC,GALNT3,-1.655494958
3487,MAF,negative_KC,GATA3,-1.579916264
3488,MAF,positive_KC,GBP2,1.546734866
3489,MAF,positive_KC,GBP3,1.785393954
3490,MAF,negative_KC,GBP4,-1.938089899
3491,MAF,positive_KC,GBP5,1.926313845
3492,MAF,negative_KC,GBP6,-1.641015292
3493,MAF,negative_KC,GBP8,-1.93817328
3494,MAF,negative_KC,GDPD5,-1.576782125
3495,MAF,negative_KC,GEM,-1.687483131
3496,MAF,negative_KC,GFOD1,-1.710918847
3497,MAF,negative_KC,GIMAP3,-1.556213162
3498,MAF,negative_KC,GIMAP5,-1.954472204
3499,MAF,negative_KC,GIMAP7,-1.859924749
3500,MAF,negative_KC,GIMAP8,-1.761159032
3501,MAF,positive_KC,GJA1,1.867130691
3502,MAF,negative_KC,GLIPR1,-1.851180128
3503,MAF,negative_KC,GLOD4,-1.895522149
3504,MAF,negative_KC,GM2A,-1.619264348
3505,MAF,negative_KC,GM8369,-1.983168758
3506,MAF,positive_KC,GMFG,1.837848386
3507,MAF,negative_KC,GNA13,-1.864996469
3508,MAF,negative_KC,GNB5,-1.756069149
3509,MAF,negative_KC,GOLIM4,-1.792194647
3510,MAF,negative_KC,GOSR2,-1.704049286
3511,MAF,negative_KC,GPR15,-1.9543838
3512,MAF,negative_KC,GPR174,-1.818587191
3513,MAF,negative_KC,GPR183,-1.886420921
3514,MAF,negative_KC,GPR68,-1.973717062
3515,MAF,negative_KC,GPRIN3,-1.533793786
3516,MAF,negative_KC,GRAMD1B,-1.839211333
3517,MAF,positive_KC,GRN,1.792183621
3518,MAF,negative_KC,GSTT2,-1.96288617
3519,MAF,negative_KC,H1F0,-1.851107081
3520,MAF,negative_KC,H2-T10,-1.652247291
3521,MAF,negative_KC,H2-T24,-1.970960036
3522,MAF,negative_KC,HDDC3,-1.69271927
3523,MAF,negative_KC,HIC1,-1.929122861
3524,MAF,negative_KC,HIST1H1C,-1.894720824
3525,MAF,negative_KC,HIVEP3,-1.983713065
3526,MAF,negative_KC,HK2,-1.939690365
3527,MAF,negative_KC,HVCN1,-1.856727697
3528,MAF,negative_KC,ID2,-1.903546123
3529,MAF,negative_KC,ID3,-1.509112181
3530,MAF,negative_KC,IDH1,-1.672798656
3531,MAF,negative_KC,IFFO2,-1.819887716
3532,MAF,negative_KC,IFI27L1,-1.569033867
3533,MAF,positive_KC,IFNGR2,1.502911761
3534,MAF,negative_KC,IGF2BP3,-1.784310301
3535,MAF,negative_KC,IGFBP7,-1.89209338
3536,MAF,positive_KC,IL10,1.96084704
3537,MAF,negative_KC,IL10RA,-1.773456567
3538,MAF,positive_KC,IL12RB2,1.991087398
3539,MAF,negative_KC,IL15RA,-1.815306604
3540,MAF,positive_KC,IL17A,1.993737332
3541,MAF,positive_KC,IL17F,1.981059211
3542,MAF,negative_KC,IL18R1,-1.85520138
3543,MAF,negative_KC,IL18RAP,-1.503428641
3544,MAF,negative_KC,IL1A,-1.800535941
3545,MAF,negative_KC,IL1R1,-1.962180964
3546,MAF,negative_KC,IL1RL2,-1.619879104
3547,MAF,positive_KC,IL1RN,1.891680215
3548,MAF,negative_KC,IL2,-1.926951344
3549,MAF,positive_KC,IL21,1.994404202
3550,MAF,negative_KC,IL21R,-1.941556188
3551,MAF,negative_KC,IL23A,-1.593673236
3552,MAF,positive_KC,IL23R,1.992592945
3553,MAF,positive_KC,IL9,1.80772676
3554,MAF,negative_KC,ILVBL,-1.651718298
3555,MAF,negative_KC,INO80C,-1.819891584
3556,MAF,negative_KC,INPP4A,-1.50966352
3557,MAF,negative_KC,INPP4B,-1.993531505
3558,MAF,negative_KC,IRAK2,-1.86348724
3559,MAF,negative_KC,IRAK4,-1.856026086
3560,MAF,positive_KC,IRF6,1.815328295
3561,MAF,negative_KC,IRS2,-1.80527303
3562,MAF,negative_KC,ITGAV,-1.771564703
3563,MAF,negative_KC,ITPR1,-1.994877542
3564,MAF,negative_KC,ITPR2,-1.771586289
3565,MAF,negative_KC,ITPRIPL2,-1.924056751
3566,MAF,negative_KC,JAK2,-1.9246883
3567,MAF,positive_KC,JAKMIP1,1.665317592
3568,MAF,negative_KC,JAZF1,-1.946940126
3569,MAF,negative_KC,KBTBD11,-1.67798873
3570,MAF,negative_KC,KCNA3,-1.809151617
3571,MAF,negative_KC,KCNK10,-1.665797122
3572,MAF,negative_KC,KCNN4,-1.874491428
3573,MAF,positive_KC,KCTD12,1.894953009
3574,MAF,negative_KC,KLF6,-1.908060764
3575,MAF,negative_KC,KLRC1,-1.940381444
3576,MAF,negative_KC,KSR1,-1.965044935
3577,MAF,negative_KC,LACTB2,-1.840086507
3578,MAF,negative_KC,LAT,-1.900817809
3579,MAF,positive_KC,LIF,1.984860471
3580,MAF,negative_KC,LIMS1,-1.709095261
3581,MAF,negative_KC,LMNA,-1.844260964
3582,MAF,negative_KC,LNPEP,-1.814023906
3583,MAF,negative_KC,LPCAT3,-1.688805977
3584,MAF,negative_KC,LPIN2,-1.798814725
3585,MAF,negative_KC,LRMP,-1.765342874
3586,MAF,negative_KC,LRRC8C,-1.959424192
3587,MAF,negative_KC,LTA,-1.983097146
3588,MAF,negative_KC,LTB,-1.966489049
3589,MAF,positive_KC,LTB4R1,1.906252859
3590,MAF,negative_KC,MAPRE2,-1.941193551
3591,MAF,negative_KC,MAST4,-1.800602895
3592,MAF,negative_KC,MDFIC,-1.94459028
3593,MAF,negative_KC,MDM1,-1.888487607
3594,MAF,negative_KC,MDM2,-1.657515722
3595,MAF,negative_KC,MFHAS1,-1.974709865
3596,MAF,negative_KC,MGAT5,-1.975994446
3597,MAF,negative_KC,MLLT3,-1.5228728
3598,MAF,negative_KC,MNDAL,-1.694966183
3599,MAF,negative_KC,MPZL3,-1.709435379
3600,MAF,negative_KC,MRPL1,-1.859259091
3601,MAF,negative_KC,MS4A4B,-1.907636061
3602,MAF,negative_KC,MS4A6B,-1.951973068
3603,MAF,negative_KC,MS4A6D,-1.712402355
3604,MAF,negative_KC,MYL6,-1.647996886
3605,MAF,negative_KC,MYO1G,-1.863035767
3606,MAF,negative_KC,NCOA2,-1.889996461
3607,MAF,negative_KC,NDRG1,-1.55334411
3608,MAF,negative_KC,NEDD9,-1.908281771
3609,MAF,negative_KC,NEK6,-1.894056254
3610,MAF,negative_KC,NEU3,-1.77438736
3611,MAF,negative_KC,NFKB2,-1.828354425
3612,MAF,negative_KC,NFKBIA,-1.908674495
3613,MAF,negative_KC,NFKBIL1,-1.860468012
3614,MAF,negative_KC,NLGN2,-1.646062038
3615,MAF,negative_KC,NPAS4,-1.750357711
3616,MAF,negative_KC,NR4A2,-1.792788668
3617,MAF,positive_KC,NRP1,1.952376206
3618,MAF,positive_KC,NT5E,1.916917345
3619,MAF,negative_KC,ORF19,-1.880875236
3620,MAF,negative_KC,OBFC2A,-1.905656616
3621,MAF,negative_KC,OSBPL3,-1.846679952
3622,MAF,negative_KC,OSBPL8,-1.894785886
3623,MAF,negative_KC,OSTF1,-1.922405512
3624,MAF,negative_KC,OVCA2,-1.807736512
3625,MAF,negative_KC,PADI2,-1.786017575
3626,MAF,negative_KC,PCGF5,-1.700427638
3627,MAF,negative_KC,PDCD1,-1.94657911
3628,MAF,negative_KC,PDCD1LG2,-1.768731424
3629,MAF,positive_KC,PDE4D,1.538152667
3630,MAF,negative_KC,PDE7A,-1.938150354
3631,MAF,negative_KC,PDGFB,-1.827037033
3632,MAF,positive_KC,PDLIM5,1.944398224
3633,MAF,positive_KC,PDPN,1.929875502
3634,MAF,negative_KC,PELI1,-1.89126515
3635,MAF,negative_KC,PERP,-1.81650088
3636,MAF,negative_KC,PEX7,-1.712629326
3637,MAF,negative_KC,PGM2,-1.536104108
3638,MAF,negative_KC,PGRMC1,-1.757698429
3639,MAF,negative_KC,PHF15,-1.935133935
3640,MAF,negative_KC,PHF20,-1.913131735
3641,MAF,negative_KC,PHLPP1,-1.81737245
3642,MAF,negative_KC,PHOSPHO2,-1.575618529
3643,MAF,negative_KC,PIK3AP1,-1.754587319
3644,MAF,negative_KC,PIK3R5,-1.938210265
3645,MAF,positive_KC,PIM1,1.945442169
3646,MAF,positive_KC,PITPNC1,1.867837463
3647,MAF,negative_KC,PKP4,-1.802933206
3648,MAF,negative_KC,PLA1A,-1.780664597
3649,MAF,positive_KC,PLAUR,1.742559042
3650,MAF,negative_KC,PLEKHB2,-1.596490106
3651,MAF,positive_KC,PLEKHO1,1.853481222
3652,MAF,negative_KC,PLXNC1,-1.876129348
3653,MAF,negative_KC,PLXND1,-1.575527377
3654,MAF,negative_KC,PMAIP1,-1.75650871
3655,MAF,negative_KC,PNO1,-1.676699923
3656,MAF,negative_KC,POLK,-1.801121084
3657,MAF,negative_KC,POP4,-1.502028477
3658,MAF,negative_KC,PPM1H,-1.789015444
3659,MAF,negative_KC,PPP1R16B,-1.9253041
3660,MAF,negative_KC,PPP2R3A,-1.824610307
3661,MAF,negative_KC,PPP3CA,-1.769301813
3662,MAF,negative_KC,PPP3R1,-1.787414589
3663,MAF,negative_KC,PRKCB,-1.605193069
3664,MAF,positive_KC,PRNP,1.57871682
3665,MAF,negative_KC,PSD,-1.784256057
3666,MAF,negative_KC,PSTPIP1,-1.937958425
3667,MAF,negative_KC,PTGER4,-1.811549358
3668,MAF,negative_KC,PTK2B,-1.960200009
3669,MAF,negative_KC,PTPN22,-1.960545523
3670,MAF,negative_KC,PTPN3,-1.533960107
3671,MAF,negative_KC,PTPN5,-1.805742966
3672,MAF,negative_KC,PTPN6,-1.940830109
3673,MAF,negative_KC,PTPRJ,-1.978492403
3674,MAF,negative_KC,PVT1,-1.932528779
3675,MAF,negative_KC,PXMP2,-1.590697655
3676,MAF,negative_KC,PYCARD,-1.746268197
3677,MAF,negative_KC,RAB11FIP1,-1.819219819
3678,MAF,negative_KC,RAB11FIP4,-1.979056386
3679,MAF,negative_KC,RAB19,-1.700529076
3680,MAF,negative_KC,RAB43,-1.791829584
3681,MAF,negative_KC,RAB8B,-1.926418916
3682,MAF,negative_KC,RAD51L3,-1.597746517
3683,MAF,negative_KC,RAMP1,-1.911477111
3684,MAF,negative_KC,RAP2B,-1.564573097
3685,MAF,negative_KC,RASSF5,-1.8260258
3686,MAF,negative_KC,RBL2,-1.513053658
3687,MAF,negative_KC,RBMS1,-1.957080838
3688,MAF,negative_KC,REL,-1.910720843
3689,MAF,negative_KC,RGS16,-1.843697754
3690,MAF,negative_KC,RGS3,-1.562199342
3691,MAF,negative_KC,RILPL2,-1.860999958
3692,MAF,negative_KC,RNASEL,-1.761887683
3693,MAF,negative_KC,RNF157,-1.995800089
3694,MAF,positive_KC,RNPEP,1.775770637
3695,MAF,negative_KC,ROCK2,-1.774557236
3696,MAF,negative_KC,RORA,-1.919755971
3697,MAF,negative_KC,RSPRY1,-1.625326898
3698,MAF,negative_KC,RUNX1,-1.986876239
3699,MAF,negative_KC,RUNX2,-1.983693626
3700,MAF,negative_KC,RXRA,-1.582848122
3701,MAF,negative_KC,S100A10,-1.959268528
3702,MAF,negative_KC,S1PR1,-1.89891058
3703,MAF,negative_KC,SACM1L,-1.525318754
3704,MAF,positive_KC,SAMHD1,1.941276302
3705,MAF,negative_KC,SAMSN1,-1.659326437
3706,MAF,negative_KC,SAR1B,-1.67140735
3707,MAF,negative_KC,SC4MOL,-1.687442453
3708,MAF,negative_KC,SCD1,-1.566484017
3709,MAF,negative_KC,SDF4,-1.934353603
3710,MAF,negative_KC,SEMA4F,-1.987013109
3711,MAF,negative_KC,SEMA7A,-1.896270976
3712,MAF,negative_KC,SERPINB6B,-1.703148071
3713,MAF,negative_KC,SERPINE1,-1.872998009
3714,MAF,positive_KC,SERPINF1,1.85974179
3715,MAF,positive_KC,SESN3,1.868930312
3716,MAF,negative_KC,SFMBT1,-1.760725979
3717,MAF,negative_KC,SIK3,-1.889815681
3718,MAF,negative_KC,SLAIN1,-1.728906232
3719,MAF,positive_KC,SMAD3,1.907344422
3720,MAF,positive_KC,SMOX,1.905607681
3721,MAF,negative_KC,SNF8,-1.579503005
3722,MAF,negative_KC,SNHG6,-1.739843856
3723,MAF,positive_KC,SNORA43,1.796751836
3724,MAF,negative_KC,SNORD2,-1.812342358
3725,MAF,negative_KC,SNORD47,-1.82823399
3726,MAF,negative_KC,SNX9,-1.619968069
3727,MAF,negative_KC,SPAG9,-1.815037479
3728,MAF,negative_KC,SRGAP3,-1.720825826
3729,MAF,positive_KC,SSBP4,1.831913186
3730,MAF,positive_KC,SSH2,1.973555925
3731,MAF,negative_KC,ST3GAL1,-1.938872717
3732,MAF,positive_KC,ST6GAL1,1.965229928
3733,MAF,negative_KC,STAP1,-1.715649165
3734,MAF,positive_KC,STARD10,1.808763333
3735,MAF,negative_KC,STAT1,-1.829034371
3736,MAF,negative_KC,STAT5A,-1.916719359
3737,MAF,negative_KC,STK40,-1.861861056
3738,MAF,negative_KC,STOML1,-1.846494717
3739,MAF,negative_KC,STX11,-1.888278667
3740,MAF,negative_KC,SUMF1,-1.608558285
3741,MAF,negative_KC,SUSD3,-1.837449635
3742,MAF,negative_KC,SYNJ2,-1.964298797
3743,MAF,negative_KC,SYTL3,-1.772027488
3744,MAF,negative_KC,TACC2,-1.830031798
3745,MAF,negative_KC,TAGAP,-1.919561006
3746,MAF,negative_KC,TAGAP1,-1.876341224
3747,MAF,negative_KC,TANK,-1.714067519
3748,MAF,negative_KC,TAPBP,-1.857273843
3749,MAF,negative_KC,TAPBPL,-1.924979621
3750,MAF,negative_KC,TBC1D7,-1.528253513
3751,MAF,negative_KC,TET2,-1.812294232
3752,MAF,negative_KC,TET3,-1.751792482
3753,MAF,negative_KC,TG,-1.981115012
3754,MAF,negative_KC,TGFBR3,-1.955317623
3755,MAF,negative_KC,THAP2,-1.76393123
3756,MAF,negative_KC,THY1,-1.892512136
3757,MAF,positive_KC,TIGIT,1.557812606
3758,MAF,negative_KC,TIMD2,-1.973754549
3759,MAF,negative_KC,TM7SF3,-1.871027287
3760,MAF,negative_KC,TMC6,-1.740584436
3761,MAF,negative_KC,TMEM110,-1.751051028
3762,MAF,negative_KC,TMEM131,-1.740248374
3763,MAF,negative_KC,TMEM154,-1.862331069
3764,MAF,positive_KC,TMEM2,1.544625307
3765,MAF,negative_KC,TMEM71,-1.658852037
3766,MAF,negative_KC,TMSB4X,-1.931439886
3767,MAF,positive_KC,TMTC2,1.754135486
3768,MAF,negative_KC,TNF,-1.986814393
3769,MAF,negative_KC,TNFAIP3,-1.80602795
3770,MAF,negative_KC,TNFAIP8,-1.986277459
3771,MAF,negative_KC,TNFRSF18,-1.943357949
3772,MAF,positive_KC,TNFRSF26,1.91464302
3773,MAF,negative_KC,TNFRSF8,-1.930934168
3774,MAF,negative_KC,TNFRSF9,-1.955334941
3775,MAF,negative_KC,TNFSF11,-1.605382223
3776,MAF,negative_KC,TNFSF14,-1.768105874
3777,MAF,negative_KC,TNFSF9,-1.770760802
3778,MAF,negative_KC,TNIP3,-1.840839332
3779,MAF,negative_KC,TPBG,-1.512244876
3780,MAF,negative_KC,TRAF1,-1.955028925
3781,MAF,negative_KC,TRERF1,-1.965853818
3782,MAF,negative_KC,TRIB1,-1.944444162
3783,MAF,negative_KC,TRIB2,-1.922604788
3784,MAF,negative_KC,TRIM12A,-1.752126193
3785,MAF,negative_KC,TRPM6,-1.77200076
3786,MAF,positive_KC,TSPAN2,1.763073646
3787,MAF,negative_KC,TSPAN3,-1.822957667
3788,MAF,negative_KC,TWSG1,-1.921696988
3789,MAF,positive_KC,TXK,1.914271394
3790,MAF,negative_KC,UBA3,-1.73390252
3791,MAF,negative_KC,UBASH3B,-1.603707386
3792,MAF,negative_KC,UBE2G1,-1.587729938
3793,MAF,positive_KC,ULK1,1.59913633
3794,MAF,negative_KC,UNC93B1,-1.763348155
3795,MAF,negative_KC,UTRN,-1.657473815
3796,MAF,negative_KC,UTY,-1.543870598
3797,MAF,negative_KC,VCL,-1.944567949
3798,MAF,negative_KC,VIM,-1.895845509
3799,MAF,positive_KC,WDFY2,1.975764787
3800,MAF,negative_KC,WIPF1,-1.583489852
3801,MAF,negative_KC,WSB1,-1.56458651
3802,MAF,positive_KC,ZAP70,1.744961528
3803,MAF,negative_KC,ZBTB32,-1.859051535
3804,MAF,negative_KC,ZBTB38,-1.819685919
3805,MAF,negative_KC,ZFP119B,-1.847907548
3806,MAF,negative_KC,ZFP362,-1.799729509
3807,MAF,negative_KC,ZFP62,-1.736558585
3808,MAF,negative_KC,ZFP664,-1.52665908
3809,MAF,negative_KC,ZFP703,-1.516179303
3810,MAF,negative_KC,ZFP91,-1.823979869
3811,MAF,negative_KC,ZMIZ1,-1.913750887
3812,MAF,negative_KC,ZSWIM6,-1.862630758
3813,MAF,negative_KC,ZYX,-1.617560569
3814,IRF4,positive_KC,0610007P14RIK,1.919472745
3815,IRF4,positive_KC,1190002H23RIK,1.802354543
3816,IRF4,positive_KC,1190002N15RIK,1.718878595
3817,IRF4,positive_KC,1700025G04RIK,1.893876176
3818,IRF4,positive_KC,2010002N04RIK,1.967858208
3819,IRF4,positive_KC,2210010C17RIK,1.853067832
3820,IRF4,positive_KC,2210403K04RIK,1.815908459
3821,IRF4,positive_KC,2310004I24RIK,1.929714011
3822,IRF4,positive_KC,2310016C08RIK,1.904325926
3823,IRF4,positive_KC,2310044G17RIK,1.843628901
3824,IRF4,negative_KC,2810474O19RIK,-1.718599759
3825,IRF4,negative_KC,3110003A17RIK,-1.750942464
3826,IRF4,negative_KC,3110052M02RIK,-1.502619977
3827,IRF4,negative_KC,4632428N05RIK,-1.873544284
3828,IRF4,positive_KC,4933407C03RIK,1.825781909
3829,IRF4,positive_KC,6430527G18RIK,1.91428059
3830,IRF4,positive_KC,6430598A04RIK,1.779098344
3831,IRF4,positive_KC,AI314976,1.625186005
3832,IRF4,positive_KC,AI504432,1.946503251
3833,IRF4,positive_KC,AARS,1.795923049
3834,IRF4,negative_KC,ABCD3,-1.784091968
3835,IRF4,positive_KC,ABI3,1.843021592
3836,IRF4,positive_KC,ABTB2,1.97803239
3837,IRF4,positive_KC,ACOX3,1.632680186
3838,IRF4,positive_KC,ACSL4,1.828815383
3839,IRF4,positive_KC,ACSL6,1.829204703
3840,IRF4,negative_KC,ADAMTS6,-1.529516146
3841,IRF4,positive_KC,ADAP1,1.966036312
3842,IRF4,positive_KC,ADARB1,1.954848026
3843,IRF4,negative_KC,ADCY7,-1.623301797
3844,IRF4,positive_KC,ADH4,1.933579525
3845,IRF4,positive_KC,ADSS,1.6453083
3846,IRF4,positive_KC,AEBP2,1.955513555
3847,IRF4,positive_KC,AFF3,1.970781631
3848,IRF4,negative_KC,AHI1,-1.932292271
3849,IRF4,positive_KC,AHNAK,1.976251353
3850,IRF4,positive_KC,AHR,1.865381185
3851,IRF4,positive_KC,AIG1,1.932476082
3852,IRF4,positive_KC,AIM1,1.933593563
3853,IRF4,negative_KC,AIRN,-1.913743149
3854,IRF4,negative_KC,ALCAM,-1.92230752
3855,IRF4,positive_KC,ALPK2,1.996992144
3856,IRF4,negative_KC,AMICA1,-1.736852401
3857,IRF4,negative_KC,ANGPTL4,-1.502789557
3858,IRF4,positive_KC,ANGPTL6,1.840978291
3859,IRF4,positive_KC,ANP32A,1.956365386
3860,IRF4,positive_KC,ANP32E,1.642190461
3861,IRF4,negative_KC,ANTXR2,-1.951609719
3862,IRF4,positive_KC,ANXA11,1.859918976
3863,IRF4,positive_KC,ANXA2,1.922474496
3864,IRF4,positive_KC,ANXA4,1.899184638
3865,IRF4,negative_KC,APBB1IP,-1.948860387
3866,IRF4,positive_KC,APPL1,1.832012368
3867,IRF4,positive_KC,AQP3,1.653139307
3868,IRF4,negative_KC,ARC,-1.604464521
3869,IRF4,positive_KC,ARHGAP12,1.944013107
3870,IRF4,negative_KC,ARHGEF1,-1.843950204
3871,IRF4,negative_KC,ARHGEF3,-1.949978893
3872,IRF4,positive_KC,ARID5A,1.967016442
3873,IRF4,positive_KC,ARL10,1.875787619
3874,IRF4,positive_KC,ARL4C,1.865065094
3875,IRF4,positive_KC,ARMCX6,1.678448796
3876,IRF4,negative_KC,ARSB,-1.751403382
3877,IRF4,negative_KC,ASB2,-1.82692851
3878,IRF4,positive_KC,ASPH,1.935767643
3879,IRF4,positive_KC,ATF6,1.923780528
3880,IRF4,positive_KC,ATG3,1.641022491
3881,IRF4,positive_KC,ATP10D,1.905027921
3882,IRF4,negative_KC,ATP1A1,-1.631231742
3883,IRF4,negative_KC,ATP8B4,-1.975771318
3884,IRF4,positive_KC,ATRNL1,1.918387283
3885,IRF4,positive_KC,ATXN1,1.996780496
3886,IRF4,positive_KC,AVPI1,1.924706258
3887,IRF4,positive_KC,AXIN2,1.700461842
3888,IRF4,positive_KC,B230120H23RIK,1.801072412
3889,IRF4,positive_KC,B230312A22RIK,1.878674141
3890,IRF4,negative_KC,B4GALNT1,-1.848638422
3891,IRF4,positive_KC,B4GALNT4,1.933361593
3892,IRF4,positive_KC,BC029722,1.771274799
3893,IRF4,positive_KC,BC052040,1.759841071
3894,IRF4,positive_KC,BAZ2A,1.743431148
3895,IRF4,negative_KC,BCL2A1B,-1.904899101
3896,IRF4,negative_KC,BCL2A1D,-1.873508638
3897,IRF4,negative_KC,BCL2L11,-1.978356051
